balance_type,energy_source,country,year,value_gwh
Gross available energy,Nuclear heat,Slovenia,2016,15684.752
Gross available energy,Nuclear heat,Slovenia,2017,17306.603
Gross available energy,Nuclear heat,Slovenia,2018,15870.298
Gross available energy,Nuclear heat,Slovenia,2019,15993.576
Gross available energy,Nuclear heat,Slovenia,2020,17408.388
Gross available energy,Nuclear heat,Slovenia,2021,15728.913
Gross available energy,Nuclear heat,Slovenia,2022,15544.064
Gross available energy,Nuclear heat,Slovenia,2023,15323.699
Gross available energy,Nuclear heat,Slovenia,2024,15932.207
Gross available energy,Nuclear heat,Slovakia,2005,55041.833
Gross available energy,Nuclear heat,Slovakia,2006,55966.833
Gross available energy,Nuclear heat,Slovakia,2007,47697.833
Gross available energy,Nuclear heat,Slovakia,2008,51779.0
Gross available energy,Nuclear heat,Slovakia,2009,43996.29
Gross available energy,Nuclear heat,Slovakia,2010,44813.646
Gross available energy,Nuclear heat,Slovakia,2011,46834.01
Gross available energy,Nuclear heat,Slovakia,2012,47101.5
Gross available energy,Nuclear heat,Slovakia,2013,47805.231
Gross available energy,Nuclear heat,Slovakia,2014,47136.39
Gross available energy,Nuclear heat,Slovakia,2015,46845.64
Gross available energy,Nuclear heat,Slovakia,2016,45287.22
Gross available energy,Nuclear heat,Slovakia,2017,46345.55
Gross available energy,Nuclear heat,Slovakia,2018,43728.8
Gross available energy,Nuclear heat,Slovakia,2019,47078.24
Gross available energy,Nuclear heat,Slovakia,2020,47031.72
Gross available energy,Nuclear heat,Slovakia,2021,47113.712
Gross available energy,Nuclear heat,Slovakia,2022,47647.994
Gross available energy,Nuclear heat,Slovakia,2023,55039.44
Gross available energy,Nuclear heat,Slovakia,2024,54335.127
Gross available energy,Renewables and biofuels,Austria,2005,83438.787
Gross available energy,Renewables and biofuels,Austria,2006,89596.386
Gross available energy,Renewables and biofuels,Austria,2007,96467.37
Gross available energy,Renewables and biofuels,Austria,2008,100578.802
Gross available energy,Renewables and biofuels,Austria,2009,106400.872
Gross available energy,Renewables and biofuels,Austria,2010,110235.45
Gross available energy,Renewables and biofuels,Austria,2011,105336.267
Gross available energy,Renewables and biofuels,Austria,2012,119581.267
Gross available energy,Renewables and biofuels,Austria,2013,119000.381
Gross available energy,Renewables and biofuels,Austria,2014,117083.824
Gross available energy,Renewables and biofuels,Austria,2015,116819.27
Gross available energy,Renewables and biofuels,Austria,2016,120254.109
Gross available energy,Renewables and biofuels,Austria,2017,120769.858
Gross available energy,Renewables and biofuels,Austria,2018,116427.257
Gross available energy,Renewables and biofuels,Austria,2019,121271.531
Gross available energy,Renewables and biofuels,Austria,2020,122471.27
Gross available energy,Renewables and biofuels,Austria,2021,125347.492
Gross available energy,Renewables and biofuels,Austria,2022,122472.345
Gross available energy,Renewables and biofuels,Austria,2023,135641.061
Gross available energy,Renewables and biofuels,Austria,2024,144457.23
Gross available energy,Renewables and biofuels,Belgium,2005,13576.291
Gross available energy,Renewables and biofuels,Belgium,2006,15920.501
Gross available energy,Renewables and biofuels,Belgium,2007,18597.371
Gross available energy,Renewables and biofuels,Belgium,2008,22333.374
Gross available energy,Renewables and biofuels,Belgium,2009,26600.926
Gross available energy,Renewables and biofuels,Belgium,2010,34640.654
Gross available energy,Renewables and biofuels,Belgium,2011,34863.687
Gross available energy,Renewables and biofuels,Belgium,2012,39500.997
Gross available energy,Renewables and biofuels,Belgium,2013,42108.257
Gross available energy,Renewables and biofuels,Belgium,2014,40246.767
Gross available energy,Renewables and biofuels,Belgium,2015,43460.125
Gross available energy,Renewables and biofuels,Belgium,2016,46240.447
Gross available energy,Renewables and biofuels,Belgium,2017,48095.118
Gross available energy,Renewables and biofuels,Belgium,2018,49367.876
Gross available energy,Renewables and biofuels,Belgium,2019,51084.208
Gross available energy,Renewables and biofuels,Belgium,2020,57295.834
Gross available energy,Renewables and biofuels,Belgium,2021,60006.092
Gross available energy,Renewables and biofuels,Belgium,2022,61942.083
Gross available energy,Renewables and biofuels,Belgium,2023,64140.327
Gross available energy,Renewables and biofuels,Belgium,2024,62626.682
Gross available energy,Renewables and biofuels,Bulgaria,2005,12927.093
Gross available energy,Renewables and biofuels,Bulgaria,2006,13501.432
Gross available energy,Renewables and biofuels,Bulgaria,2007,11426.583
Gross available energy,Renewables and biofuels,Bulgaria,2008,12606.175
Gross available energy,Renewables and biofuels,Bulgaria,2009,13221.622
Gross available energy,Renewables and biofuels,Bulgaria,2010,17277.186
Gross available energy,Renewables and biofuels,Bulgaria,2011,16219.985
Gross available energy,Renewables and biofuels,Bulgaria,2012,19200.555
Gross available energy,Renewables and biofuels,Bulgaria,2013,21879.142
Gross available energy,Renewables and biofuels,Bulgaria,2014,21633.251
Gross available energy,Renewables and biofuels,Bulgaria,2015,24146.543
Gross available energy,Renewables and biofuels,Bulgaria,2016,23522.335
Gross available energy,Renewables and biofuels,Bulgaria,2017,22704.098
Gross available energy,Renewables and biofuels,Bulgaria,2018,29557.204
Gross available energy,Renewables and biofuels,Bulgaria,2019,28719.349
Gross available energy,Renewables and biofuels,Bulgaria,2020,29644.808
Gross available energy,Renewables and biofuels,Bulgaria,2021,34006.859
Gross available energy,Renewables and biofuels,Bulgaria,2022,31967.563
Gross available energy,Renewables and biofuels,Bulgaria,2023,30072.757
Gross available energy,Renewables and biofuels,Bulgaria,2024,30351.355
Gross available energy,Renewables and biofuels,Cyprus,2005,624.643
Gross available energy,Renewables and biofuels,Cyprus,2006,649.524
Gross available energy,Renewables and biofuels,Cyprus,2007,851.32
Gross available energy,Renewables and biofuels,Cyprus,2008,1147.354
Gross available energy,Renewables and biofuels,Cyprus,2009,1237.246
Gross available energy,Renewables and biofuels,Cyprus,2010,1272.84
Gross available energy,Renewables and biofuels,Cyprus,2011,1462.852
Gross available energy,Renewables and biofuels,Cyprus,2012,1578.273
Gross available energy,Renewables and biofuels,Cyprus,2013,1625.506
Gross available energy,Renewables and biofuels,Cyprus,2014,1586.579
Gross available energy,Renewables and biofuels,Cyprus,2015,1813.794
Gross available energy,Renewables and biofuels,Cyprus,2016,1885.863
Gross available energy,Renewables and biofuels,Cyprus,2017,2078.16
Gross available energy,Renewables and biofuels,Cyprus,2018,2771.689
Gross available energy,Renewables and biofuels,Cyprus,2019,2864.441
Gross available energy,Renewables and biofuels,Cyprus,2020,3233.744
Gross available energy,Renewables and biofuels,Cyprus,2021,3459.226
Gross available energy,Renewables and biofuels,Cyprus,2022,3562.276
Gross available energy,Renewables and biofuels,Cyprus,2023,3679.133
Gross available energy,Renewables and biofuels,Cyprus,2024,3876.25
Gross available energy,Renewables and biofuels,Czechia,2005,24430.062
Gross available energy,Renewables and biofuels,Czechia,2006,25951.24
Gross available energy,Renewables and biofuels,Czechia,2007,27252.257
Gross available energy,Renewables and biofuels,Czechia,2008,29631.262
Gross available energy,Renewables and biofuels,Czechia,2009,33496.528
Gross available energy,Renewables and biofuels,Czechia,2010,36942.995
Gross available energy,Renewables and biofuels,Czechia,2011,40674.485
Gross available energy,Renewables and biofuels,Czechia,2012,43685.912
Gross available energy,Renewables and biofuels,Czechia,2013,48034.162
Gross available energy,Renewables and biofuels,Czechia,2014,49636.782
Gross available energy,Renewables and biofuels,Czechia,2015,50988.566
Gross available energy,Renewables and biofuels,Czechia,2016,51558.165
Gross available energy,Renewables and biofuels,Czechia,2017,52795.318
Gross available energy,Renewables and biofuels,Czechia,2018,53111.076
Gross available energy,Renewables and biofuels,Czechia,2019,57134.095
Gross available energy,Renewables and biofuels,Czechia,2020,59568.956
Gross available energy,Renewables and biofuels,Czechia,2021,63703.335
Gross available energy,Renewables and biofuels,Czechia,2022,62967.724
Gross available energy,Renewables and biofuels,Czechia,2023,60945.223
Gross available energy,Renewables and biofuels,Czechia,2024,63158.812
Gross available energy,Renewables and biofuels,Germany,2005,218143.506
Gross available energy,Renewables and biofuels,Germany,2006,266176.927
Gross available energy,Renewables and biofuels,Germany,2007,307994.836
Gross available energy,Renewables and biofuels,Germany,2008,320609.213
Gross available energy,Renewables and biofuels,Germany,2009,320090.898
Gross available energy,Renewables and biofuels,Germany,2010,363642.364
Gross available energy,Renewables and biofuels,Germany,2011,377258.963
Gross available energy,Renewables and biofuels,Germany,2012,423946.991
Gross available energy,Renewables and biofuels,Germany,2013,437661.742
Gross available energy,Renewables and biofuels,Germany,2014,435596.153
Gross available energy,Renewables and biofuels,Germany,2015,464375.725
Gross available energy,Renewables and biofuels,Germany,2016,463269.665
Gross available energy,Renewables and biofuels,Germany,2017,494437.164
Gross available energy,Renewables and biofuels,Germany,2018,506011.521
Gross available energy,Renewables and biofuels,Germany,2019,527007.705
Gross available energy,Renewables and biofuels,Germany,2020,546911.435
Gross available energy,Renewables and biofuels,Germany,2021,547143.879
Gross available energy,Renewables and biofuels,Germany,2022,570374.433
Gross available energy,Renewables and biofuels,Germany,2023,570877.482
Gross available energy,Renewables and biofuels,Germany,2024,581571.381
Gross available energy,Renewables and biofuels,Denmark,2005,34012.665
Gross available energy,Renewables and biofuels,Denmark,2006,34681.298
Gross available energy,Renewables and biofuels,Denmark,2007,38432.036
Gross available energy,Renewables and biofuels,Denmark,2008,38491.912
Gross available energy,Renewables and biofuels,Denmark,2009,39271.127
Gross available energy,Renewables and biofuels,Denmark,2010,46509.404
Gross available energy,Renewables and biofuels,Denmark,2011,47980.362
Gross available energy,Renewables and biofuels,Denmark,2012,49960.346
Gross available energy,Renewables and biofuels,Denmark,2013,51827.675
Gross available energy,Renewables and biofuels,Denmark,2014,54298.4
Gross available energy,Renewables and biofuels,Denmark,2015,57719.708
Gross available energy,Renewables and biofuels,Denmark,2016,60139.65
Gross available energy,Renewables and biofuels,Denmark,2017,66749.881
Gross available energy,Renewables and biofuels,Denmark,2018,66278.425
Gross available energy,Renewables and biofuels,Denmark,2019,69614.196
Gross available energy,Renewables and biofuels,Denmark,2020,72120.329
Gross available energy,Renewables and biofuels,Denmark,2021,81750.263
Gross available energy,Renewables and biofuels,Denmark,2022,79152.595
Gross available energy,Renewables and biofuels,Denmark,2023,81728.486
Gross available energy,Renewables and biofuels,Denmark,2024,85931.733
Gross available energy,Renewables and biofuels,Estonia,2005,6846.973
Gross available energy,Renewables and biofuels,Estonia,2006,6186.447
Gross available energy,Renewables and biofuels,Estonia,2007,7003.608
Gross available energy,Renewables and biofuels,Estonia,2008,7563.309
Gross available energy,Renewables and biofuels,Estonia,2009,8365.52
Gross available energy,Renewables and biofuels,Estonia,2010,9934.706
Gross available energy,Renewables and biofuels,Estonia,2011,9724.594
Gross available energy,Renewables and biofuels,Estonia,2012,10018.575
Gross available energy,Renewables and biofuels,Estonia,2013,9898.738
Gross available energy,Renewables and biofuels,Estonia,2014,9981.381
Gross available energy,Renewables and biofuels,Estonia,2015,10859.989
Gross available energy,Renewables and biofuels,Estonia,2016,11642.399
Gross available energy,Renewables and biofuels,Estonia,2017,12510.145
Gross available energy,Renewables and biofuels,Estonia,2018,13445.316
Gross available energy,Renewables and biofuels,Estonia,2019,13716.158
Gross available energy,Renewables and biofuels,Estonia,2020,15347.297
Gross available energy,Renewables and biofuels,Estonia,2021,15349.915
Gross available energy,Renewables and biofuels,Estonia,2022,15355.135
Gross available energy,Renewables and biofuels,Estonia,2023,16273.538
Gross available energy,Renewables and biofuels,Estonia,2024,18831.812
Gross available energy,Renewables and biofuels,Greece,2005,19823.204
Gross available energy,Renewables and biofuels,Greece,2006,21496.894
Gross available energy,Renewables and biofuels,Greece,2007,20429.914
Gross available energy,Renewables and biofuels,Greece,2008,20419.102
Gross available energy,Renewables and biofuels,Greece,2009,22357.858
Gross available energy,Renewables and biofuels,Greece,2010,25477.127
Gross available energy,Renewables and biofuels,Greece,2011,25570.47
Gross available energy,Renewables and biofuels,Greece,2012,29155.129
Gross available energy,Renewables and biofuels,Greece,2013,31122.859
Gross available energy,Renewables and biofuels,Greece,2014,29144.202
Gross available energy,Renewables and biofuels,Greece,2015,33033.996
Gross available energy,Renewables and biofuels,Greece,2016,31448.717
Gross available energy,Renewables and biofuels,Greece,2017,33906.215
Gross available energy,Renewables and biofuels,Greece,2018,36530.589
Gross available energy,Renewables and biofuels,Greece,2019,36887.243
Gross available energy,Renewables and biofuels,Greece,2020,38960.47
Gross available energy,Renewables and biofuels,Greece,2021,44636.374
Gross available energy,Renewables and biofuels,Greece,2022,42752.157
Gross available energy,Renewables and biofuels,Greece,2023,46437.881
Gross available energy,Renewables and biofuels,Greece,2024,52623.346
Gross available energy,Renewables and biofuels,Spain,2005,97610.127
Gross available energy,Renewables and biofuels,Spain,2006,106494.869
Gross available energy,Renewables and biofuels,Spain,2007,116308.348
Gross available energy,Renewables and biofuels,Spain,2008,122641.483
Gross available energy,Renewables and biofuels,Spain,2009,146130.821
Gross available energy,Renewables and biofuels,Spain,2010,174965.728
Gross available energy,Renewables and biofuels,Spain,2011,172289.55
Gross available energy,Renewables and biofuels,Spain,2012,187513.931
Gross available energy,Renewables and biofuels,Spain,2013,206037.249
Gross available energy,Renewables and biofuels,Spain,2014,210088.022
Gross available energy,Renewables and biofuels,Spain,2015,197801.383
Gross available energy,Renewables and biofuels,Spain,2016,203349.238
Gross available energy,Renewables and biofuels,Spain,2017,192947.593
Gross available energy,Renewables and biofuels,Spain,2018,211238.288
Gross available energy,Renewables and biofuels,Spain,2019,213591.358
Gross available energy,Renewables and biofuels,Spain,2020,222011.282
Gross available energy,Renewables and biofuels,Spain,2021,232000.922
Gross available energy,Renewables and biofuels,Spain,2022,230683.862
Gross available energy,Renewables and biofuels,Spain,2023,263614.523
Gross available energy,Renewables and biofuels,Spain,2024,278320.943
Gross available energy,Renewables and biofuels,Finland,2005,94037.406
Gross available energy,Renewables and biofuels,Finland,2006,101072.989
Gross available energy,Renewables and biofuels,Finland,2007,100680.302
Gross available energy,Renewables and biofuels,Finland,2008,105737.067
Gross available energy,Renewables and biofuels,Finland,2009,93028.742
Gross available energy,Renewables and biofuels,Finland,2010,108081.475
Gross available energy,Renewables and biofuels,Finland,2011,105802.511
Gross available energy,Renewables and biofuels,Finland,2012,115767.576
Gross available energy,Renewables and biofuels,Finland,2013,114689.468
Gross available energy,Renewables and biofuels,Finland,2014,119512.492
Gross available energy,Renewables and biofuels,Finland,2015,121987.195
Gross available energy,Renewables and biofuels,Finland,2016,123688.319
